BEAM        RA(J2000)  DEC(J2000)
	    
PLMC006_10  04:27:21.0 -68:21:55.9
PLMC006_11  04:35:27.7 -68:46:25.5
PLMC006_12  04:35:49.0 -69:37:08.5
PLMC006_13  04:27:25.2 -70:03:26.3
PLMC007_01  04:26:31.0 -68:59:25.9
PLMC007_02  04:23:51.8 -68:34:12.7
PLMC007_03  04:29:10.3 -68:34:06.8
PLMC007_04  04:31:56.4 -68:59:00.7
PLMC007_05  04:29:18.4 -69:24:29.4
PLMC007_06  04:23:47.6 -69:24:35.5
PLMC007_07  04:21:07.5 -68:59:12.7
PLMC007_08  04:18:30.0 -68:33:29.2
PLMC007_09  04:26:30.1 -68:08:40.7
PLMC007_10  04:34:32.0 -68:33:11.4
PLMC007_11  04:34:52.8 -69:23:54.5
PLMC007_12  04:26:34.0 -69:50:11.1
PLMC007_13  04:18:13.1 -69:24:12.0
PLMC008_01  04:23:59.0 -68:56:38.0
PLMC008_02  04:26:36.8 -68:31:18.6
PLMC008_03  04:29:22.8 -68:56:12.1
PLMC008_04  04:26:45.2 -69:21:41.1
PLMC008_05  04:21:15.1 -69:21:48.0
PLMC008_06  04:18:35.2 -68:56:25.6
PLMC008_07  04:21:19.0 -68:31:25.2
PLMC008_08  04:23:56.9 -68:05:52.8
PLMC008_09  04:31:57.8 -68:30:22.5
PLMC008_10  04:32:18.8 -69:21:05.5
PLMC008_11  04:24:01.3 -69:47:23.2
PLMC008_12  04:15:41.3 -69:21:26.4
PLMC008_13  04:15:57.9 -68:30:42.6
PLMC009_01  04:26:23.0 -70:50:29.9
PLMC009_02  04:23:24.2 -71:15:39.5
PLMC009_03  04:20:29.5 -70:50:15.7
PLMC009_04  04:23:29.2 -70:25:16.8
PLMC009_05  04:29:16.4 -70:25:09.9
PLMC009_06  04:32:18.4 -70:50:01.6
PLMC009_07  04:29:26.3 -71:15:32.3
PLMC009_08  04:26:26.6 -71:41:15.1
PLMC009_09  04:17:18.1 -71:15:13.8
PLMC009_10  04:17:38.3 -70:24:30.3
PLMC009_11  04:26:21.6 -69:59:44.8
PLMC009_12  04:35:07.1 -70:24:09.5
PLMC009_13  04:35:32.3 -71:14:52.1
PLMC010_01  04:29:11.0 -70:53:09.0
PLMC010_02  04:23:15.7 -70:52:55.8
PLMC010_03  04:26:15.8 -70:27:56.8
PLMC010_04  04:32:03.7 -70:27:49.8
PLMC010_05  04:35:06.2 -70:52:41.5
PLMC010_06  04:32:13.8 -71:18:12.3
PLMC010_07  04:26:10.8 -71:18:19.6
PLMC010_08  04:20:03.9 -71:17:53.9
PLMC010_09  04:20:24.2 -70:27:10.4
PLMC010_10  04:29:08.6 -70:02:24.8
PLMC010_11  04:37:55.2 -70:26:49.2
PLMC010_12  04:38:20.6 -71:17:31.7
PLMC010_13  04:29:13.7 -71:43:55.1
PLMC011_01  04:28:14.0 -70:39:56.9
PLMC011_02  04:25:21.7 -70:14:43.8
PLMC011_03  04:31:05.9 -70:14:36.8
PLMC011_04  04:34:06.3 -70:39:28.8
PLMC011_05  04:31:15.7 -71:04:59.3
PLMC011_06  04:25:16.8 -71:05:06.6
PLMC011_07  04:22:23.6 -70:39:42.9
PLMC011_08  04:19:33.8 -70:13:57.7
PLMC011_09  04:28:12.6 -69:49:11.7
PLMC011_10  04:36:53.6 -70:13:36.8
PLMC011_11  04:37:18.4 -71:04:19.5
PLMC011_12  04:28:17.6 -71:30:42.1
PLMC011_13  04:19:14.0 -71:04:41.2
PLMC045_01  04:50:15.0 -65:26:46.0
PLMC045_02  04:47:54.4 -65:51:56.9
PLMC045_03  04:45:36.0 -65:26:35.9
PLMC045_04  04:47:57.5 -65:01:34.1
PLMC045_05  04:52:33.1 -65:01:29.1
PLMC045_06  04:54:55.9 -65:26:25.7
PLMC045_07  04:52:39.0 -65:51:51.8
PLMC045_08  04:50:17.5 -66:17:32.2
PLMC045_09  04:43:06.7 -65:51:39.9
PLMC045_10  04:43:19.0 -65:00:55.7
PLMC045_11  04:50:14.6 -64:36:01.7
PLMC045_12  04:57:11.5 -65:00:40.5
PLMC045_13  04:57:26.6 -65:51:24.2
PLMC140_01  05:41:13.0 -63:36:04.0
PLMC140_02  05:39:00.9 -64:01:14.4
PLMC140_03  05:36:51.3 -63:35:54.4
PLMC140_04  05:39:03.4 -63:10:51.5
PLMC140_05  05:43:21.3 -63:10:46.4
PLMC140_06  05:45:34.7 -63:35:43.0
PLMC140_07  05:43:26.5 -64:01:09.1
PLMC140_08  05:41:14.4 -64:26:49.3
PLMC140_09  05:34:32.3 -64:01:00.1
PLMC140_10  05:34:42.7 -63:10:15.7
PLMC140_11  05:41:11.7 -62:45:18.8
PLMC140_12  05:47:41.9 -63:10:00.3
PLMC140_13  05:47:55.0 -64:00:44.2
PLMC141_01  05:48:36.0 -65:20:12.0
PLMC141_02  05:43:58.2 -65:20:02.7
PLMC141_03  05:46:18.8 -64:54:59.9
PLMC141_04  05:50:53.3 -64:54:53.2
PLMC141_05  05:53:15.8 -65:19:49.1
PLMC141_06  05:50:59.6 -65:45:15.9
PLMC141_07  05:46:16.3 -65:45:22.8
PLMC141_08  05:41:29.8 -65:45:07.7
PLMC141_09  05:41:41.4 -64:54:23.4
PLMC141_10  05:48:35.2 -64:29:26.8
PLMC141_11  05:55:30.6 -64:54:03.2
PLMC141_12  05:55:46.0 -65:44:46.8
PLMC141_13  05:48:39.0 -66:10:57.2
PLMC142_01  05:50:49.0 -65:18:14.0
PLMC142_02  05:48:31.1 -64:53:01.8
PLMC142_03  05:53:05.2 -64:52:55.5
PLMC142_04  05:55:27.4 -65:17:51.6
PLMC142_05  05:53:11.4 -65:43:18.1
PLMC142_06  05:48:28.4 -65:43:24.7
PLMC142_07  05:46:10.5 -65:18:04.4
PLMC142_08  05:43:54.0 -64:52:24.9
PLMC142_09  05:50:47.3 -64:27:28.8
PLMC142_10  05:57:42.1 -64:52:05.8
PLMC142_11  05:57:57.4 -65:42:49.5
PLMC142_12  05:50:50.8 -66:08:59.3
PLMC142_13  05:43:42.3 -65:43:09.2
PLMC143_01  05:49:26.0 -65:07:12.9
PLMC143_02  05:47:10.0 -64:42:00.6
PLMC143_03  05:51:42.3 -64:41:54.5
PLMC143_04  05:54:03.5 -65:06:50.8
PLMC143_05  05:51:48.4 -65:32:17.2
PLMC143_06  05:47:07.4 -65:32:23.5
PLMC143_07  05:44:50.4 -65:07:03.3
PLMC143_08  05:42:34.8 -64:41:23.9
PLMC143_09  05:49:25.3 -64:16:27.7
PLMC143_10  05:56:17.4 -64:41:05.3
PLMC143_11  05:56:32.4 -65:31:48.0
PLMC143_12  05:49:28.8 -65:57:58.2
PLMC143_13  05:42:23.3 -65:32:08.2
PLMC144_01  05:49:30.4 -64:43:48.4
PLMC144_02  05:47:14.0 -65:09:07.0
PLMC144_03  05:44:57.8 -64:43:54.8
PLMC144_04  05:47:13.3 -64:18:44.1
PLMC144_05  05:51:41.6 -64:18:22.3
PLMC144_06  05:54:02.8 -64:43:10.6
PLMC144_07  05:51:51.8 -65:08:44.5
PLMC144_08  05:49:36.6 -65:34:33.4
PLMC144_09  05:42:35.0 -65:09:08.5
PLMC144_10  05:42:41.9 -64:18:23.6
PLMC144_11  05:49:24.6 -63:53:03.4
PLMC144_12  05:56:12.7 -64:17:17.8
PLMC144_13  05:56:31.6 -65:08:00.5
PLMC145_01  05:55:33.0 -66:51:57.0
PLMC145_02  05:50:36.9 -66:51:47.2
PLMC145_03  05:53:06.3 -66:26:44.0
PLMC145_04  05:57:57.5 -66:26:37.7
PLMC145_05  06:00:29.1 -66:51:32.3
PLMC145_06  05:58:04.8 -67:17:00.3
PLMC145_07  05:53:03.5 -67:17:07.8
PLMC145_08  05:47:58.8 -67:16:50.9
PLMC145_09  05:48:12.1 -66:26:06.7
PLMC145_10  05:55:30.9 -66:01:11.8
PLMC145_11  06:02:51.7 -66:25:44.6
PLMC145_12  06:03:09.3 -67:16:28.0
PLMC145_13  05:55:35.3 -67:42:42.2
PLMC146_01  05:57:53.0 -66:49:35.9
PLMC146_02  05:55:26.7 -66:24:23.5
PLMC146_03  06:00:17.4 -66:24:16.0
PLMC146_04  06:02:48.6 -66:49:12.1
PLMC146_05  06:00:24.4 -67:14:39.6
PLMC146_06  05:55:23.6 -67:14:46.4
PLMC146_07  05:52:57.3 -66:49:25.3
PLMC146_08  05:50:32.9 -66:23:44.5
PLMC146_09  05:57:51.1 -65:58:50.7
PLMC146_10  06:05:11.1 -66:23:24.8
PLMC146_11  06:05:28.4 -67:14:08.2
PLMC146_12  05:57:55.0 -67:40:21.1
PLMC146_13  05:50:19.4 -67:14:28.6
PLMC147_01  05:56:23.0 -66:38:50.9
PLMC147_02  05:51:29.5 -66:38:40.9
PLMC147_03  05:53:57.7 -66:13:38.8
PLMC147_04  05:58:46.3 -66:13:31.8
PLMC147_05  06:01:16.5 -66:38:26.7
PLMC147_06  05:58:53.3 -67:03:54.4
PLMC147_07  05:53:54.8 -67:04:01.6
PLMC147_08  05:48:52.9 -67:03:44.7
PLMC147_09  05:49:05.9 -66:13:00.5
PLMC147_10  05:56:21.0 -65:48:05.7
PLMC147_11  06:03:37.9 -66:12:39.4
PLMC147_12  06:03:55.1 -67:03:22.8
PLMC147_13  05:56:25.2 -67:29:36.1
PLMC148_01  05:54:03.0 -66:41:06.0
PLMC148_02  05:49:09.0 -66:40:55.1
PLMC148_03  05:51:37.6 -66:15:53.4
PLMC148_04  05:56:26.6 -66:15:47.3
PLMC148_05  05:58:56.9 -66:40:42.6
PLMC148_06  05:56:33.4 -67:06:09.9
PLMC148_07  05:51:34.4 -67:06:16.3
PLMC148_08  05:46:32.0 -67:05:58.3
PLMC148_09  05:46:45.4 -66:15:14.2
PLMC148_10  05:54:01.2 -65:50:20.8
PLMC148_11  06:01:18.7 -66:14:55.7
PLMC148_12  06:01:35.7 -67:05:39.2
PLMC148_13  05:54:04.9 -67:31:51.2
